CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
36081068000,Queens,Queens,5064,2391,2673,6.6,1.2,86.0,0.0,2.6,3608,93333.0,23439.0,33629.0,3644.0,2.4,4.1,35.0,22.4,23.8,8.5,10.3,48.9,4.8,39.1,2.9,0.0,4.3,54.6,2634,76.6,19.3,3.5,0.6,7.3
36081068200,Queens,Queens,1278,608,670,4.9,0.0,92.3,0.0,1.8,777,78000.0,27217.0,27218.0,4119.0,9.4,21.4,24.4,18.7,30.9,15.3,10.6,46.1,6.3,38.4,0.0,4.5,4.6,53.4,679,74.8,16.2,9.0,0.0,4.0
36081068300,Queens,Queens,4499,2181,2318,42.9,6.6,5.9,0.0,44.6,2604,63021.0,9306.0,26792.0,3920.0,19.4,23.0,43.8,20.2,20.1,3.0,12.9,17.2,4.2,63.3,7.6,2.6,5.1,42.6,2238,81.7,10.4,7.9,0.0,6.7
36081068700,Queens,Queens,4703,2119,2584,19.3,27.0,2.4,0.0,47.8,2846,57452.0,11104.0,29022.0,3396.0,13.9,15.9,44.6,18.7,23.9,2.3,10.6,24.5,2.4,64.3,7.4,0.5,0.8,45.8,2289,77.2,18.7,4.1,0.0,2.4
36081069000,Queens,Queens,3460,1354,2106,1.0,0.8,96.4,0.0,1.4,2150,81105.0,15001.0,26942.0,4660.0,9.8,14.9,32.3,29.7,28.3,6.7,3.0,51.8,5.6,38.7,1.1,0.6,2.3,48.1,1654,75.0,22.8,2.2,0.0,11.6
36081069300,Queens,Queens,2864,1285,1579,26.6,34.2,9.4,0.0,26.4,1616,42389.0,7250.0,24808.0,5413.0,24.3,36.0,39.5,17.2,29.4,5.0,9.0,20.9,0.0,69.0,4.5,0.5,5.0,41.5,1216,83.0,5.8,11.3,0.0,7.5
36081069400,Queens,Queens,3687,1668,2019,9.8,3.6,83.1,0.0,1.8,2252,80598.0,9359.0,27053.0,3818.0,16.4,27.3,37.3,26.8,18.1,6.4,11.4,51.1,10.8,37.6,0.0,0.0,0.5,50.3,1819,75.7,21.6,2.7,0.0,8.3
36081069500,Queens,Queens,1773,859,914,24.5,42.9,0.0,0.0,28.3,1394,54309.0,14610.0,42283.0,9029.0,9.6,10.9,38.3,15.8,32.5,5.1,8.4,34.7,4.8,50.7,5.9,1.7,2.3,41.2,1100,81.6,12.6,5.7,0.0,5.1
36081069701,Queens,Queens,3990,1920,2070,23.8,41.6,4.6,0.0,28.3,2356,55023.0,10625.0,30676.0,4001.0,14.8,13.9,45.9,16.3,28.1,4.2,5.5,14.7,4.1,69.7,9.9,0.2,1.4,42.7,2086,90.7,5.8,3.5,0.0,13.2
36081069702,Queens,Queens,3548,1881,1667,5.6,55.6,1.0,0.0,36.0,2582,77729.0,15365.0,41089.0,5220.0,6.6,4.7,50.1,15.6,21.7,5.2,7.4,28.8,7.9,47.8,11.2,1.0,3.4,41.0,1875,70.2,21.7,8.1,0.0,7.9
36081070300,Queens,Queens,2007,862,1145,18.1,49.0,1.9,1.0,18.9,1380,56818.0,16041.0,30951.0,4443.0,4.4,4.4,40.2,11.0,37.4,4.8,6.6,25.5,3.4,53.1,11.4,1.1,5.5,42.8,858,84.0,11.4,4.5,0.0,7.0
36081070700,Queens,Queens,2262,1068,1194,19.2,50.5,0.0,0.0,30.0,1692,81042.0,19159.0,42729.0,4694.0,8.2,11.4,60.3,12.8,19.5,1.1,6.4,31.0,13.8,43.9,3.4,2.0,6.0,41.2,1023,78.4,16.8,4.8,0.0,8.8
36081070900,Queens,Queens,2555,1163,1392,8.5,49.5,0.8,0.0,40.2,1658,97039.0,17983.0,42788.0,4294.0,5.4,2.1,57.6,9.4,22.6,1.2,9.2,26.6,5.2,63.6,1.6,0.5,2.6,46.3,1366,75.0,18.9,6.1,0.0,5.6
36081071100,Queens,Queens,5948,2981,2967,9.9,54.6,2.0,1.3,25.9,4390,59632.0,5515.0,42939.0,8259.0,16.0,30.0,60.1,9.2,20.2,5.0,5.5,26.6,7.2,54.7,4.0,2.9,4.6,40.6,2923,77.5,16.9,3.4,2.2,3.8
36081071303,Queens,Queens,5318,2807,2511,19.5,60.9,1.3,0.0,18.2,4003,79447.0,9755.0,49597.0,4405.0,6.1,5.1,56.1,10.3,20.9,5.3,7.4,20.7,7.8,62.5,4.6,0.6,3.9,42.9,3293,81.3,13.2,5.6,0.0,3.4
36081071304,Queens,Queens,6191,2864,3327,11.5,57.4,5.3,0.4,22.0,4353,52914.0,5027.0,32012.0,3942.0,21.8,20.7,50.5,24.1,20.9,0.4,4.2,32.2,4.1,55.1,8.0,0.0,0.6,41.9,2961,82.1,12.1,5.8,0.0,9.4
36081071305,Queens,Queens,4841,2381,2460,18.0,51.4,0.9,0.0,26.2,3303,71250.0,16310.0,41482.0,5296.0,9.5,1.5,67.8,9.9,19.1,1.3,1.9,19.8,0.5,70.9,2.9,0.7,5.2,43.1,2466,78.5,11.9,9.6,0.0,5.9
36081071306,Queens,Queens,6256,2954,3302,24.5,48.7,4.4,0.0,19.7,3862,65837.0,11606.0,36074.0,4840.0,18.0,17.9,55.8,11.1,16.1,2.9,14.2,20.4,2.2,60.3,8.5,3.1,5.5,39.6,3288,78.5,13.4,8.1,0.0,7.3
36081071600,Queens,Queens,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36081071701,Queens,Queens,5571,2538,3033,11.5,59.6,1.8,0.0,24.2,3809,65250.0,19501.0,33971.0,5761.0,12.9,18.3,44.8,25.7,14.9,3.1,11.5,18.2,3.3,61.3,13.0,0.0,4.1,39.9,2677,83.2,9.6,7.2,0.0,7.0
36081071702,Queens,Queens,3865,1915,1950,19.4,38.4,1.6,0.8,34.5,2563,40000.0,8540.0,29335.0,3861.0,15.2,22.7,45.1,23.3,23.1,4.1,4.4,18.5,2.2,65.7,11.6,2.0,0.0,46.8,1883,86.6,10.7,2.3,0.4,5.3
36081071900,Queens,Queens,2587,1370,1217,16.1,59.9,4.7,0.0,18.9,1975,51658.0,5963.0,27738.0,4420.0,15.5,11.8,35.6,23.5,26.1,3.4,11.4,21.1,7.9,58.6,10.0,1.8,0.7,43.9,1255,75.9,13.2,10.9,0.0,3.4
36081072100,Queens,Queens,4751,2307,2444,21.6,55.3,0.9,0.0,17.7,3435,47460.0,12655.0,33693.0,7741.0,14.4,15.9,38.2,27.7,17.3,2.1,14.7,23.0,3.4,55.9,12.3,0.6,4.8,41.3,2246,74.3,17.7,8.0,0.0,13.6
36081072300,Queens,Queens,1965,1005,960,7.0,56.0,3.9,0.0,31.8,1388,124643.0,18850.0,70509.0,15034.0,2.3,1.9,63.3,3.0,27.4,2.9,3.3,25.1,5.0,53.6,4.6,4.4,7.3,38.9,951,78.1,14.9,6.9,0.0,5.7
36081072900,Queens,Queens,1147,538,609,7.8,54.3,1.5,0.0,33.9,749,86719.0,29402.0,34093.0,4174.0,7.7,0.0,60.3,15.5,19.7,2.2,2.2,33.8,20.4,41.4,2.5,1.1,0.8,46.1,537,84.2,8.2,7.6,0.0,5.6
36081073100,Queens,Queens,1501,640,861,7.1,66.8,1.2,0.0,23.9,1033,110500.0,28338.0,44025.0,5535.0,6.9,0.0,62.5,12.0,17.0,4.1,4.5,42.6,2.5,40.1,6.9,2.0,5.9,39.6,666,74.5,19.5,6.0,0.0,9.4
36081073700,Queens,Queens,1748,720,1028,7.3,69.2,0.1,0.0,18.9,1369,72222.0,15269.0,65156.0,10971.0,5.4,0.0,77.0,1.7,16.5,3.4,1.4,30.6,4.6,55.1,4.5,0.9,4.1,38.6,1074,78.8,14.0,7.3,0.0,2.4
36081073900,Queens,Queens,5442,2291,3151,14.7,59.3,4.3,0.0,20.5,3924,74435.0,9585.0,51800.0,5193.0,5.3,2.5,64.1,9.8,21.0,2.7,2.4,20.7,3.3,62.4,3.4,0.6,9.5,40.3,2836,74.9,15.7,9.5,0.0,4.7
36081074100,Queens,Queens,3021,1465,1556,14.0,58.4,2.1,0.0,23.2,2287,69336.0,6647.0,43857.0,5091.0,6.5,8.6,67.7,8.4,15.3,2.2,6.4,24.4,5.1,58.6,6.2,0.0,5.7,41.9,1631,81.5,15.0,3.5,0.0,5.3
36081074300,Queens,Queens,4654,2183,2471,18.7,51.9,0.3,0.4,26.2,2908,58867.0,6282.0,30008.0,3539.0,7.5,2.9,43.2,21.4,20.4,4.1,10.9,20.4,9.1,51.8,14.7,1.4,2.6,38.3,2142,84.7,10.8,4.5,0.0,6.8
36081074500,Queens,Queens,3836,1972,1864,11.8,57.6,5.9,0.0,20.0,2549,34141.0,11975.0,23097.0,2489.0,16.3,14.7,31.7,32.2,16.8,9.5,9.8,30.5,5.9,44.1,12.3,0.4,6.8,36.6,1660,81.1,13.0,5.8,0.0,8.3
36081074700,Queens,Queens,3433,1723,1710,11.1,22.4,11.7,1.1,43.2,2154,57375.0,12305.0,30746.0,5591.0,9.0,8.3,42.7,9.2,32.6,9.2,6.3,19.2,8.7,59.8,11.2,0.5,0.6,39.0,1719,77.0,13.9,9.1,0.0,8.2
36081074900,Queens,Queens,1488,755,733,6.3,73.5,0.0,0.0,17.3,1029,151250.0,33516.0,90236.0,19050.0,2.0,0.0,65.8,8.5,21.0,2.0,2.6,30.9,5.3,45.9,7.2,0.9,9.7,38.2,644,72.5,13.8,12.7,0.9,4.2
36081075701,Queens,Queens,5053,2136,2917,13.6,56.1,0.7,0.0,27.7,3714,69375.0,27912.0,48384.0,4885.0,5.7,2.5,60.3,4.7,25.2,4.7,5.2,12.7,6.0,73.1,5.7,0.0,2.4,40.8,2748,83.8,14.6,1.5,0.0,4.7
36081075702,Queens,Queens,4565,2091,2474,7.9,53.6,7.8,0.0,29.7,3368,86607.0,22557.0,54831.0,9357.0,10.8,1.7,63.8,7.0,26.2,2.5,0.6,12.1,2.6,75.7,4.7,0.6,4.3,44.3,2115,76.1,14.8,8.6,0.6,4.0
36081076901,Queens,Queens,4172,1741,2431,9.3,54.6,4.9,0.0,31.2,2999,76538.0,11878.0,55154.0,12407.0,3.4,0.0,59.6,5.4,27.4,1.4,6.2,13.9,1.9,75.0,7.3,0.9,0.9,44.1,2437,81.4,14.2,4.3,0.0,3.9
36081076902,Queens,Queens,1486,757,729,9.7,50.0,1.7,0.0,30.8,879,85452.0,7555.0,49343.0,11102.0,6.5,13.1,63.0,14.6,17.6,1.6,3.2,13.1,1.5,82.0,1.4,0.0,2.1,46.6,814,80.0,13.6,6.4,0.0,4.5
36081077300,Queens,Queens,2189,1037,1152,17.0,49.6,9.9,0.0,19.3,1520,73566.0,13423.0,42678.0,5495.0,9.2,18.3,62.7,10.2,19.9,3.3,3.9,19.3,4.3,67.8,3.1,0.0,5.5,44.7,1291,78.0,13.8,8.2,0.0,4.6
36081077500,Queens,Queens,2014,985,1029,9.7,75.4,3.9,0.0,6.8,1578,69750.0,19104.0,41352.0,9973.0,7.8,0.0,45.7,16.9,28.0,2.7,6.7,35.2,6.2,39.6,13.7,0.0,5.3,40.2,1053,76.5,14.7,5.2,3.5,2.7
36081077902,Queens,Queens,5382,2692,2690,4.2,84.6,3.9,0.0,6.4,3324,83629.0,16022.0,31034.0,3404.0,9.6,10.9,58.8,7.7,20.5,8.0,5.1,52.1,3.4,31.5,2.9,0.0,10.1,37.9,2005,79.0,10.1,10.9,0.0,5.7
36081077903,Queens,Queens,3130,1513,1617,13.9,51.4,3.2,0.0,21.1,1995,69216.0,14307.0,31398.0,5719.0,8.1,8.6,47.1,19.4,20.9,5.8,6.9,28.0,5.2,56.6,5.0,1.9,3.4,45.2,1652,79.5,15.1,5.4,0.0,6.2
36081077904,Queens,Queens,6812,3368,3444,8.3,56.8,2.7,0.4,28.1,4453,59905.0,12940.0,24608.0,4033.0,15.2,17.9,50.3,19.5,20.3,1.5,8.4,32.1,13.0,49.2,4.7,0.0,1.0,42.4,2878,77.6,13.1,9.3,0.0,5.4
36081077905,Queens,Queens,2673,1244,1429,20.7,41.8,9.2,0.0,24.6,2065,62772.0,9026.0,38324.0,7424.0,7.5,2.6,59.0,18.2,16.3,4.5,2.1,27.5,4.4,53.0,7.6,4.0,3.5,49.7,1407,79.7,15.6,4.7,0.0,5.5
36081077906,Queens,Queens,3241,1493,1748,14.1,50.9,4.9,0.0,26.7,2193,56012.0,11428.0,27197.0,4502.0,10.8,14.8,49.1,10.3,29.3,5.4,5.9,30.0,5.5,55.5,7.4,0.9,0.7,45.9,1469,81.3,18.0,0.6,0.0,1.7
36081077907,Queens,Queens,3186,1407,1779,12.6,75.4,2.1,0.0,8.2,2067,44524.0,18522.0,21489.0,4842.0,16.3,19.6,45.8,15.2,30.3,1.8,6.9,43.7,16.4,26.7,8.7,0.9,3.6,38.4,1217,80.3,12.5,7.2,0.0,3.1
36081077908,Queens,Queens,4364,2390,1974,16.2,32.8,22.3,0.0,19.6,2709,52349.0,7013.0,20845.0,4358.0,17.5,19.1,33.8,14.6,35.3,2.6,13.8,45.8,5.9,36.2,4.7,3.8,3.6,37.6,1721,77.0,18.2,4.8,0.0,11.4
36081078800,Queens,Queens,1575,824,751,9.0,3.2,75.4,1.3,2.8,954,58750.0,12507.0,22912.0,3582.0,14.5,3.3,21.3,20.0,33.6,10.1,15.0,53.1,2.9,38.8,2.6,0.3,2.4,47.1,694,79.8,12.1,8.1,0.0,17.2
36081079000,Queens,Queens,2508,1242,1266,10.8,1.1,59.8,0.9,10.0,1442,54234.0,14709.0,22348.0,2804.0,21.5,29.7,20.7,23.6,35.3,10.0,10.4,35.0,9.1,48.5,6.4,0.9,0.0,54.0,1218,81.3,9.9,8.8,0.0,10.9
36081079200,Queens,Queens,2599,1218,1381,10.7,0.2,67.7,0.6,6.5,1356,60625.0,9285.0,23452.0,2692.0,16.7,32.0,38.0,18.4,23.0,7.9,12.6,54.6,3.4,39.1,0.6,0.0,2.2,57.6,1025,77.1,14.8,8.1,0.0,17.2
36081079300,Queens,Queens,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36081079701,Queens,Queens,7057,3077,3980,9.3,5.6,2.8,0.0,80.0,4015,48201.0,20688.0,26119.0,4027.0,17.6,13.0,41.0,16.1,25.3,3.1,14.6,17.9,3.4,66.9,9.6,0.0,2.2,47.5,2901,83.9,14.5,1.5,0.0,3.2
36081079702,Queens,Queens,4914,2567,2347,11.6,5.0,0.3,0.0,81.3,1935,32403.0,6012.0,15953.0,2617.0,23.9,19.2,16.7,35.1,24.8,5.1,18.3,20.3,11.6,48.7,12.1,1.3,5.9,38.4,2081,84.1,4.6,11.3,0.0,10.8
36081079900,Queens,Queens,3405,1717,1688,19.9,11.9,1.8,0.0,66.4,1581,42250.0,12708.0,16854.0,2389.0,21.4,13.6,20.0,31.4,27.0,11.4,10.2,31.8,15.6,42.4,9.1,1.0,0.0,39.7,1389,82.4,14.1,3.5,0.0,10.8
36081080301,Queens,Queens,4855,2293,2562,22.9,13.2,0.0,0.0,60.6,2436,50707.0,6363.0,19780.0,2835.0,12.0,10.2,27.2,28.4,19.6,10.2,14.6,29.9,16.8,42.1,8.1,1.1,2.0,43.5,2028,87.8,8.5,3.6,0.0,7.2
36081080302,Queens,Queens,3538,1607,1931,13.8,28.2,4.1,0.0,53.5,2107,62813.0,15287.0,26458.0,3544.0,4.3,5.4,47.1,18.3,26.5,2.2,5.8,45.8,18.7,34.0,0.0,0.0,1.4,45.2,1473,69.7,24.8,5.5,0.0,8.5
36081080900,Queens,Queens,7181,3064,4117,13.5,46.5,8.4,0.4,30.6,5122,66000.0,15114.0,32801.0,4165.0,6.2,9.9,43.2,18.9,28.3,2.5,7.2,37.0,11.9,40.3,9.3,0.9,0.6,40.5,3542,76.8,18.2,5.0,0.0,7.3
36081081400,Queens,Queens,3978,1644,2334,15.0,2.0,51.8,0.0,18.9,2490,60204.0,14529.0,18689.0,2723.0,17.7,29.9,27.1,30.0,27.7,4.2,11.1,38.1,10.2,45.2,1.1,4.5,1.0,48.2,1662,78.2,18.1,3.8,0.0,10.0
36081081800,Queens,Queens,4381,2240,2141,20.0,3.9,36.8,0.0,21.6,2568,54265.0,16737.0,18790.0,3363.0,25.6,37.8,21.4,20.9,35.0,9.7,13.0,35.9,8.1,50.6,0.5,0.0,5.0,50.8,1957,78.8,12.3,8.9,0.0,12.2
36081083700,Queens,Queens,5523,2815,2708,7.4,9.4,0.0,1.9,79.6,2890,50947.0,12192.0,18693.0,2353.0,16.0,20.5,23.9,28.4,26.4,8.9,12.4,28.1,21.7,41.7,7.3,0.6,0.6,42.5,2430,86.4,5.0,7.7,0.9,9.1
36081083800,Queens,Queens,6247,3017,3230,24.9,13.0,11.6,2.6,24.4,3927,66067.0,11358.0,23436.0,3477.0,11.3,14.7,28.8,23.2,26.1,8.8,13.0,38.6,11.8,41.9,2.1,2.2,3.4,48.4,2749,81.2,12.7,6.1,0.0,9.0
36081084000,Queens,Queens,6455,2979,3476,20.2,7.8,13.7,0.4,31.1,3860,57484.0,11146.0,23148.0,3265.0,8.5,13.4,22.9,15.4,31.6,12.2,17.9,37.4,10.3,43.3,3.1,3.9,2.0,49.0,3184,79.9,15.1,5.0,0.0,10.7
36081084500,Queens,Queens,4484,2056,2428,9.7,5.9,17.2,0.0,63.5,2453,24335.0,1687.0,18795.0,2355.0,22.3,8.3,20.8,36.5,18.4,8.5,15.8,24.8,21.5,34.8,16.7,1.2,1.1,39.6,1997,89.5,8.3,2.2,0.0,4.0
36081084601,Queens,Queens,2671,1373,1298,22.0,19.8,8.4,0.0,27.6,1691,63971.0,26898.0,37501.0,16998.0,8.7,10.2,22.8,25.2,26.3,11.4,14.3,50.7,8.0,35.6,1.9,3.5,0.4,49.4,1245,78.4,11.6,10.0,0.0,12.3
36081084602,Queens,Queens,1256,732,524,30.7,11.0,13.1,0.0,30.7,785,56167.0,24138.0,16778.0,2965.0,22.7,16.4,22.1,21.5,26.0,1.0,29.4,52.5,1.0,42.2,3.5,0.0,0.8,44.6,493,64.9,18.7,16.4,0.0,14.6
36081084900,Queens,Queens,7392,3516,3876,17.4,4.0,2.8,0.4,73.5,2270,26711.0,7016.0,11969.0,1750.0,29.3,42.6,13.5,47.5,16.8,4.8,17.3,12.1,20.8,38.1,26.0,3.0,0.0,36.9,3128,93.9,3.9,2.2,0.0,10.9
36081085300,Queens,Queens,4526,1967,2559,5.4,2.0,1.3,0.7,89.8,2065,37275.0,12717.0,21779.0,4239.0,23.7,12.6,31.6,33.1,23.5,5.2,6.6,12.4,8.7,49.1,27.1,1.3,1.4,39.4,2364,86.8,9.4,3.8,0.0,4.7
36081085500,Queens,Queens,6375,2750,3625,17.4,6.7,3.8,0.0,69.7,2450,44422.0,6858.0,24909.0,6559.0,19.8,18.5,25.6,41.0,22.4,0.5,10.5,14.2,10.7,55.0,15.1,3.1,1.9,41.0,3318,86.7,9.2,4.2,0.0,5.0
36081085700,Queens,Queens,5753,2749,3004,16.0,3.5,3.2,0.0,73.4,2526,36236.0,7857.0,16298.0,2661.0,28.7,30.0,23.6,33.5,26.0,5.8,11.1,10.9,12.9,56.0,16.0,3.3,0.9,44.1,2525,92.7,2.1,5.3,0.0,7.5
36081085900,Queens,Queens,5267,2892,2375,12.2,10.0,1.1,4.0,70.2,2194,38788.0,5103.0,21904.0,3797.0,22.3,27.7,25.9,39.5,19.7,7.5,7.3,13.2,24.1,37.9,17.4,6.3,1.1,41.5,2588,87.4,3.9,8.7,0.0,5.1
36081086100,Queens,Queens,2178,1063,1115,17.7,8.5,1.4,0.0,70.8,1271,40610.0,6176.0,23210.0,3890.0,18.9,20.4,26.6,32.3,21.6,8.1,11.4,23.6,14.7,50.5,6.5,3.3,1.4,44.6,1122,85.1,7.8,7.1,0.0,3.9
36081086300,Queens,Queens,6845,3210,3635,17.8,4.2,1.2,0.7,75.6,3050,32721.0,4520.0,16333.0,2559.0,23.3,30.0,20.4,31.5,28.6,8.8,10.6,15.1,10.8,50.9,22.6,0.3,0.2,40.4,3045,87.8,5.6,6.6,0.0,8.2
36081086400,Queens,Queens,2887,1331,1556,37.1,15.6,11.9,0.0,29.3,1675,55385.0,10251.0,22072.0,2761.0,13.2,21.8,17.9,30.9,34.8,6.5,9.8,28.3,5.8,56.5,6.0,2.3,1.1,48.0,1566,81.5,10.5,7.7,0.3,8.8
36081086500,Queens,Queens,4381,1767,2614,10.0,12.5,0.8,0.0,73.0,1970,30350.0,9112.0,22656.0,3672.0,30.4,39.3,21.2,40.6,24.2,5.6,8.3,8.1,26.4,46.8,15.3,0.9,2.5,41.6,2372,94.5,2.8,2.7,0.0,9.2
36081086900,Queens,Queens,2350,1080,1270,12.1,1.4,1.2,0.0,84.1,667,34519.0,8331.0,18187.0,2883.0,32.5,28.0,27.2,41.3,18.1,7.0,6.4,12.7,18.6,39.2,22.2,0.6,6.7,33.4,1040,91.4,1.3,7.2,0.0,0.9
36081087100,Queens,Queens,2316,970,1346,20.0,4.3,32.0,0.0,40.6,1183,31364.0,14535.0,24749.0,7156.0,36.1,52.2,43.3,19.4,21.8,2.7,12.8,9.9,3.6,64.2,21.6,0.7,0.0,42.8,993,80.3,18.3,1.4,0.0,9.6
36081088400,Queens,Queens,7279,3520,3759,12.1,80.8,0.8,0.0,3.1,5581,76420.0,9856.0,30965.0,2687.0,8.2,6.7,39.8,14.2,26.8,10.8,8.4,62.1,16.5,20.8,0.5,0.0,0.0,41.6,3059,71.8,23.4,4.8,0.0,5.2
36081088901,Queens,Queens,10346,4348,5998,20.9,21.0,1.6,0.0,56.1,5754,42276.0,4951.0,23432.0,2671.0,24.8,51.3,27.0,25.6,37.9,3.4,6.1,33.0,16.1,39.4,8.6,0.0,2.9,43.2,4832,79.9,11.8,8.2,0.0,4.9
36081089200,Queens,Queens,8047,3776,4271,11.1,86.6,0.0,0.0,1.7,6519,85365.0,10399.0,40302.0,4873.0,2.9,2.2,44.2,11.8,28.5,6.0,9.5,63.3,9.2,24.2,0.5,1.1,1.7,37.2,4076,74.7,16.6,8.7,0.0,7.1
36081090700,Queens,Queens,1212,611,601,21.4,38.4,0.0,0.0,38.0,726,58906.0,34794.0,23485.0,4335.0,13.1,12.6,16.5,28.7,25.6,14.4,14.8,42.2,11.1,39.1,2.6,0.0,5.0,34.3,515,80.6,16.5,2.9,0.0,9.3
36081091601,Queens,Queens,4006,2035,1971,1.5,97.4,0.0,0.0,0.0,2941,93333.0,21346.0,42135.0,4452.0,3.5,3.0,51.3,21.8,16.7,6.1,4.1,73.5,7.6,14.8,2.3,0.5,1.2,42.4,1678,56.1,39.0,4.9,0.0,4.5
36081091602,Queens,Queens,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
36081091800,Queens,Queens,8,4,4,0.0,100.0,0.0,0.0,0.0,8,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,8,50.0,50.0,0.0,0.0,0.0
36081091900,Queens,Queens,6317,3236,3081,34.5,22.7,2.2,0.3,37.7,3513,46777.0,6659.0,21012.0,3079.0,18.2,14.6,25.3,23.7,25.6,11.5,13.9,33.4,12.6,45.3,5.3,2.4,1.0,40.6,2762,86.3,8.0,5.7,0.0,9.4
36081092200,Queens,Queens,2088,963,1125,4.3,95.7,0.0,0.0,0.0,1584,110938.0,23100.0,57596.0,9026.0,1.9,0.0,61.3,10.9,25.2,1.7,1.0,67.7,11.1,14.3,0.8,1.7,4.3,40.7,894,64.0,26.8,9.2,0.0,6.4
36081092500,Queens,Queens,3821,1854,1967,46.1,24.4,4.1,2.3,21.8,1932,48016.0,7982.0,19749.0,3163.0,20.1,34.1,18.8,33.9,27.3,8.7,11.3,31.7,6.3,44.9,10.3,1.6,5.2,43.4,1849,85.7,7.0,6.9,0.4,7.4
36081092800,Queens,Queens,3283,1733,1550,0.4,98.5,0.3,0.7,0.0,2545,123692.0,13106.0,58366.0,9434.0,1.2,0.0,54.9,10.2,19.7,11.4,3.8,72.6,5.9,14.0,2.7,2.0,2.9,37.2,1534,71.8,21.8,6.3,0.0,3.5
36081092900,Queens,Queens,6716,3336,3380,41.9,17.4,1.0,1.0,34.7,3352,55000.0,6493.0,27095.0,6142.0,9.7,13.4,23.9,19.8,38.3,9.1,8.9,41.7,15.0,32.6,7.7,0.0,3.0,41.3,3221,86.7,8.1,5.2,0.0,8.6
36081093401,Queens,Queens,3809,1884,1925,11.2,85.0,1.7,0.0,2.0,2736,81939.0,7128.0,37110.0,4783.0,4.8,2.8,43.5,19.7,24.3,6.7,5.7,58.3,5.4,25.9,2.9,5.4,2.0,47.4,1573,67.1,25.5,6.7,0.6,3.3
36081093402,Queens,Queens,3841,2007,1834,9.2,73.7,5.0,0.0,10.5,2991,70577.0,18849.0,44958.0,8068.0,9.5,0.0,46.9,17.7,18.6,5.3,11.5,59.4,2.8,30.2,3.4,2.7,1.5,50.2,1777,65.1,25.4,9.5,0.0,10.8
36081093800,Queens,Queens,5396,2714,2682,20.6,63.6,11.2,0.0,2.4,4041,61742.0,23214.0,27456.0,3724.0,8.7,2.6,27.6,25.1,24.1,19.1,4.0,31.9,3.3,56.7,4.4,1.4,2.3,58.5,1979,71.6,24.1,4.4,0.0,14.6
36081093900,Queens,Queens,4978,2383,2595,27.2,29.8,2.8,0.0,39.7,3123,72908.0,5046.0,27878.0,3619.0,10.1,10.8,32.0,19.8,32.3,6.5,9.3,41.7,14.4,33.9,2.5,0.0,7.5,44.1,2338,81.6,9.1,8.9,0.4,7.9
36081094201,Queens,Queens,3347,1739,1608,32.7,29.3,32.5,0.0,4.6,2137,52965.0,6555.0,24866.0,3305.0,12.8,14.3,35.9,22.1,18.1,8.1,15.9,36.5,5.4,45.8,3.3,4.6,4.4,52.7,1388,74.6,25.4,0.0,0.0,10.3
36081094202,Queens,Queens,4686,2158,2528,29.7,19.9,36.3,0.0,10.6,3077,44474.0,23620.0,26803.0,4820.0,30.1,43.1,40.6,26.6,17.5,7.9,7.4,42.8,4.6,46.5,4.3,0.0,1.8,51.4,1914,72.8,23.5,3.8,0.0,13.0
36081094203,Queens,Queens,5586,2726,2860,19.1,54.4,18.9,0.0,5.9,4212,44689.0,3827.0,27799.0,2945.0,5.7,1.7,37.5,20.7,20.9,12.2,8.7,41.4,9.4,42.4,4.3,0.6,1.8,61.0,2729,80.8,16.1,2.7,0.3,5.1
36081094500,Queens,Queens,4127,2223,1904,27.8,51.2,0.8,0.0,19.7,2855,72243.0,23883.0,37025.0,7454.0,12.8,16.6,37.5,15.5,26.7,12.2,8.0,58.5,18.2,19.5,2.6,0.0,1.2,36.7,1765,81.6,12.2,6.2,0.0,6.8
36081094700,Queens,Queens,2699,1430,1269,38.6,38.6,0.1,0.0,19.8,1438,61932.0,11584.0,24340.0,5407.0,13.5,20.8,24.9,19.2,25.3,10.7,19.9,41.0,11.2,44.0,1.8,0.0,2.0,44.7,1089,89.1,6.9,4.0,0.0,7.2
36081095400,Queens,Queens,5221,2652,2569,16.4,12.5,60.9,0.0,6.2,3192,61458.0,17233.0,23979.0,3619.0,18.7,26.7,33.8,25.5,17.5,12.1,11.0,43.4,8.1,44.2,2.1,1.1,1.2,52.9,2016,75.7,19.7,4.6,0.0,13.5
36081096400,Queens,Queens,4153,2119,2034,24.5,9.3,55.1,0.0,5.1,2541,58320.0,12265.0,22791.0,3260.0,15.6,21.1,29.2,26.9,28.2,10.8,4.8,48.3,8.0,41.8,0.0,0.9,1.0,50.8,1682,69.6,22.4,8.0,0.0,10.8
